tributary,init_date,predict_date,lead_days,log_daily_q,mean_prior_weekly_q,mean_prior_monthly_q,lag_daily_q,delta_daily_q,season,water_year
Little Otter Creek,2024-06-17,2024-06-21,4,-2.595661720067245,-2.5019112251128592,-2.3190959923128585,-2.5633737029565524,-0.032288017110692735,Summer,2024
Little Otter Creek,2024-06-17,2024-06-22,5,-2.6265560551692286,-2.5280716633164175,-2.344865004444542,-2.595661720067245,-0.030894335101983472,Summer,2024
Little Otter Creek,2024-06-17,2024-06-23,6,-2.6559217088603617,-2.5514914544855,-2.3651160812797434,-2.6265560551692286,-0.029365653691133087,Summer,2024
Little Otter Creek,2024-06-17,2024-06-24,7,-2.679156623462222,-2.569829080905742,-2.37896748065412,-2.6559217088603617,-0.023234914601860446,Summer,2024
Little Otter Creek,2024-06-17,2024-06-25,8,-2.680913717491821,-2.5935712367056967,-2.382023971358162,-2.679156623462222,-0.0017570940295987825,Summer,2024
Little Otter Creek,2024-06-18,2024-06-18,0,-2.5525691308904577,-2.4222679191649306,-2.295628425237005,-2.5748752218348634,0.02230609094440572,Summer,2024
Little Otter Creek,2024-06-18,2024-06-19,1,-2.534017821885041,-2.463410411857579,-2.306753294408446,-2.5525691308904577,0.018551309005416794,Summer,2024
Little Otter Creek,2024-06-18,2024-06-20,2,-2.5649435788582258,-2.492229565199635,-2.3147304357671796,-2.534017821885041,-0.030925756973184892,Summer,2024
Little Otter Creek,2024-06-18,2024-06-21,3,-2.597110979972441,-2.518445749573606,-2.3228295946104467,-2.5649435788582258,-0.03216740111421501,Summer,2024
Little Otter Creek,2024-06-18,2024-06-22,4,-2.6278525865786895,-2.5448132249064783,-2.348645357061652,-2.597110979972441,-0.030741606606248695,Summer,2024
Little Otter Creek,2024-06-18,2024-06-23,5,-2.6571238448913577,-2.5684182348483406,-2.3689382574907074,-2.6278525865786895,-0.02927125831266819,Summer,2024
Little Otter Creek,2024-06-18,2024-06-24,6,-2.6830709760710247,-2.5869275949872965,-2.382828435446729,-2.6571238448913577,-0.02594713117966707,Summer,2024
Little Otter Creek,2024-06-18,2024-06-25,7,-2.7036021563343597,-2.602384131306748,-2.3932781743133633,-2.6830709760710247,-0.020531180263335003,Summer,2024
Little Otter Creek,2024-06-18,2024-06-26,8,-2.7100393427660396,-2.623960277798734,-2.3948832343447735,-2.7036021563343597,-0.006437186431679898,Summer,2024
Little Otter Creek,2024-06-19,2024-06-19,0,-2.57629503047794,-2.4712291519860434,-2.3085188163729384,-2.6073003117897096,0.031005281311769384,Summer,2024
Little Otter Creek,2024-06-19,2024-06-20,1,-2.5669703651849844,-2.5060879065556567,-2.317859738654023,-2.57629503047794,0.009324665292955725,Summer,2024
Little Otter Creek,2024-06-19,2024-06-21,2,-2.598888890643373,-2.5325936318334503,-2.326024277701379,-2.5669703651849844,-0.03191852545838847,Summer,2024
Little Otter Creek,2024-06-19,2024-06-22,3,-2.629153000211957,-2.559215094405027,-2.3518973921097115,-2.598888890643373,-0.030264109568584274,Summer,2024
Little Otter Creek,2024-06-19,2024-06-23,4,-2.6591658402331086,-2.5830058777230707,-2.3722322413656465,-2.629153000211957,-0.030012840021151455,Summer,2024
Little Otter Creek,2024-06-19,2024-06-24,5,-2.6819910073216824,-2.601806951482277,-2.386188290139144,-2.6591658402331086,-0.02282516708857374,Summer,2024
Little Otter Creek,2024-06-19,2024-06-25,6,-2.660843734716487,-2.617109206551822,-2.3966031913041865,-2.6819910073216824,0.021147272605195333,Summer,2024
Little Otter Creek,2024-06-19,2024-06-26,7,-2.547475511752968,-2.624758266969933,-2.404462720221131,-2.660843734716487,0.11336822296351912,Summer,2024
Little Otter Creek,2024-06-19,2024-06-27,8,-2.488692958135604,-2.620641192866366,-2.400881141215579,-2.547475511752968,0.05878255361736384,Summer,2024
Little Otter Creek,2024-06-20,2024-06-20,0,-2.6148572796626097,-2.513978643832267,-2.319641518039064,-2.6315301914142104,0.016672911751600683,Summer,2024
Little Otter Creek,2024-06-20,2024-06-21,1,-2.5885661590417235,-2.547325356892578,-2.329350796263118,-2.6148572796626097,0.026291120620886232,Summer,2024
Little Otter Creek,2024-06-20,2024-06-22,2,-2.614722149834371,-2.5724721435210625,-2.3548909193294616,-2.5885661590417235,-0.026155990792647632,Summer,2024
Little Otter Creek,2024-06-20,2024-06-23,3,-2.6191964060552744,-2.594201376785165,-2.3747602572828934,-2.614722149834371,-0.00447425622090325,Summer,2024
Little Otter Creek,2024-06-20,2024-06-24,4,-2.612209833831609,-2.607292531376109,-2.387426969470009,-2.6191964060552744,0.006986572223665277,Summer,2024
Little Otter Creek,2024-06-20,2024-06-25,5,-2.597433695559947,-2.612626047375644,-2.395590865038598,-2.612209833831609,0.01477613827166202,Summer,2024
Little Otter Creek,2024-06-20,2024-06-26,6,-2.5804965967420723,-2.6112165307713924,-2.40140490882146,-2.597433695559947,0.01693709881787475,Summer,2024
Little Otter Creek,2024-06-20,2024-06-27,7,-2.572269474633,-2.603926017246801,-2.4052251373854774,-2.5804965967420723,0.008227122109072393,Summer,2024
Little Otter Creek,2024-06-20,2024-06-28,8,-2.569687544946697,-2.5978420450997137,-2.422606030596842,-2.572269474633,0.002581929686302775,Summer,2024
Little Otter Creek,2024-06-21,2024-06-21,0,-2.5764554939868427,-2.544819472781221,-2.328784951463779,-2.5973160908831088,0.02086059689626607,Summer,2024
Little Otter Creek,2024-06-21,2024-06-22,1,-2.6302831836672596,-2.5682361644018648,-2.353934407915449,-2.5764554939868427,-0.053827689680416846,Summer,2024
Little Otter Creek,2024-06-21,2024-06-23,2,-2.6572164548675916,-2.592188402499237,-2.3743057147022,-2.6302831836672596,-0.026933271200332065,Summer,2024
Little Otter Creek,2024-06-21,2024-06-24,3,-2.668570592368649,-2.610710992634798,-2.38819888007681,-2.6572164548675916,-0.011354137501057515,Summer,2024
Little Otter Creek,2024-06-21,2024-06-25,4,-2.646603295601877,-2.624096045568196,-2.3981808646304645,-2.668570592368649,0.021967296766772115,Summer,2024
Little Otter Creek,2024-06-21,2024-06-26,5,-2.6026300272922627,-2.6297107575413627,-2.4055810245437117,-2.646603295601877,0.043973268309614344,Summer,2024
Little Otter Creek,2024-06-21,2024-06-27,6,-2.5649435788582258,-2.625582162666799,-2.41011523473838,-2.6026300272922627,0.0376864484340369,Summer,2024
Little Otter Creek,2024-06-21,2024-06-28,7,-2.528542721194555,-2.6209575180918154,-2.424346186727778,-2.5649435788582258,0.03640085766367074,Summer,2024
Little Otter Creek,2024-06-21,2024-06-29,8,-2.510334883074447,-2.6141128362643458,-2.445596685625497,-2.528542721194555,0.018207838120107844,Summer,2024
Little Otter Creek,2024-06-22,2024-06-22,0,-2.4978363375754737,-2.533354486473837,-2.346057899996217,-2.3322837484906462,-0.1655525890848275,Summer,2024
Little Otter Creek,2024-06-22,2024-06-23,1,-2.6494142729357053,-2.538385746558097,-2.362156727876781,-2.4978363375754737,-0.15157793536023156,Summer,2024
Little Otter Creek,2024-06-22,2024-06-24,2,-2.650324934795701,-2.555793739274817,-2.375798209963266,-2.6494142729357053,-9.106618599958871e-4,Summer,2024
Little Otter Creek,2024-06-22,2024-06-25,3,-2.571508488838323,-2.5665722696977937,-2.385191624917793,-2.650324934795701,0.07881644595737836,Summer,2024
Little Otter Creek,2024-06-22,2024-06-26,4,-2.4619502648568394,-2.5614591521333097,-2.3901693717096353,-2.571508488838323,0.1095582239814834,Summer,2024
Little Otter Creek,2024-06-22,2024-06-27,5,-2.381697062591308,-2.5372334483393995,-2.390165525051548,-2.4619502648568394,0.08025320226553134,Summer,2024
Little Otter Creek,2024-06-22,2024-06-28,6,-2.3183786029405398,-2.5064307300119997,-2.3984852990968517,-2.381697062591308,0.06331845965076832,Summer,2024
Little Otter Creek,2024-06-22,2024-06-29,7,-2.271429933948128,-2.5044442806476988,-2.411213003068142,-2.3183786029405398,0.04694866899241168,Summer,2024
Little Otter Creek,2024-06-22,2024-06-30,8,-2.2570039537718665,-2.472100508700935,-2.4152864035945716,-2.271429933948128,0.014425980176261621,Summer,2024
Little Otter Creek,2024-06-23,2024-06-23,0,-2.508409571895073,-2.5232025784987733,-2.3587282705730632,-2.391554161160207,-0.11685541073486583,Summer,2024
Little Otter Creek,2024-06-23,2024-06-24,1,-2.659631272151949,-2.5204670424954028,-2.3678212139163013,-2.508409571895073,-0.1512217002568761,Summer,2024
Little Otter Creek,2024-06-23,2024-06-25,2,-2.6341303916732426,-2.5325750496835577,-2.3775148333016753,-2.659631272151949,0.025500880478706467,Summer,2024
Little Otter Creek,2024-06-23,2024-06-26,3,-2.5715845274416695,-2.536407918238348,-2.384512641475289,-2.6341303916732426,0.06254586423157305,Summer,2024
Little Otter Creek,2024-06-23,2024-06-27,4,-2.512918202640523,-2.5278442519565565,-2.3880453839328415,-2.5715845274416695,0.05866632480114653,Summer,2024
Little Otter Creek,2024-06-23,2024-06-28,5,-2.464795386964991,-2.5157874107790446,-2.400598097979733,-2.512918202640523,0.04812281567553223,Summer,2024
Little Otter Creek,2024-06-23,2024-06-29,6,-2.4250438707124826,-2.534717644846808,-2.4180489240163276,-2.464795386964991,0.03975151625250817,Summer,2024
Little Otter Creek,2024-06-23,2024-06-30,7,-2.4033974235921574,-2.5395018890685614,-2.4072759892752997,-2.4250438707124826,0.021646447120325263,Summer,2024
Little Otter Creek,2024-06-23,2024-07-01,8,-2.399082183869047,-2.5245001535967164,-2.430424917222476,-2.4033974235921574,0.00431523972311032,Summer,2024
Little Otter Creek,2024-06-24,2024-06-24,0,-1.857490064934913,-2.41947082844454,-2.3450156171951386,-1.8014360735390336,-0.05605399139587952,Summer,2024
Little Otter Creek,2024-06-24,2024-06-25,1,-2.3762310974213907,-2.3169872346016898,-2.3288337137670596,-1.857490064934913,-0.5187410324864776,Summer,2024
Little Otter Creek,2024-06-24,2024-06-26,2,-2.1599760220875757,-2.2839773468347873,-2.3275121898680333,-2.3762310974213907,0.21625507533381505,Summer,2024
Little Otter Creek,2024-06-24,2024-06-27,3,-2.0153158258830612,-2.216612465502411,-2.317767238604486,-2.1599760220875757,0.14466019620451442,Summer,2024
Little Otter Creek,2024-06-24,2024-06-28,4,-1.8200768085317829,-2.133469570502404,-2.314268263078556,-2.0153158258830612,0.19523901735127835,Summer,2024
Little Otter Creek,2024-06-24,2024-06-29,5,-1.7396440894562677,-2.0602971505082808,-2.3109217156173054,-1.8200768085317829,0.08043271907551519,Summer,2024
Little Otter Creek,2024-06-24,2024-06-30,6,-1.7561805319421664,-1.9671671402648607,-2.278039110513174,-1.7396440894562677,-0.016536442485898695,Summer,2024
Little Otter Creek,2024-06-24,2024-07-01,7,-1.788367899714619,-1.9607020628938796,-2.252711696943008,-1.7561805319421664,-0.03218736777245268,Summer,2024
Little Otter Creek,2024-06-24,2024-07-02,8,-1.8016473106090605,-1.9508274678624091,-2.2551315905440577,-1.788367899714619,-0.013279410894441401,Summer,2024
Little Otter Creek,2024-06-25,2024-06-25,0,-1.9426065004764401,-2.276613685587397,-2.3197171059251227,-1.5748752218348636,-0.3677312786415765,Summer,2024
Little Otter Creek,2024-06-25,2024-06-26,1,-2.3096377900209233,-2.1816574268283584,-2.3044076918020657,-1.9426065004764401,-0.36703128954448316,Summer,2024
Little Otter Creek,2024-06-25,2024-06-27,2,-2.2097674300747014,-2.135672798057889,-2.29949053950411,-2.3096377900209233,0.09987035994622184,Summer,2024
Little Otter Creek,2024-06-25,2024-06-28,3,-2.152089632127756,-2.080308703656688,-2.3022641963714587,-2.2097674300747014,0.057677797946945386,Summer,2024
Little Otter Creek,2024-06-25,2024-06-29,4,-2.12526380059173,-2.054566687033418,-2.309627739993949,-2.152089632127756,0.026825831536025913,Summer,2024
Little Otter Creek,2024-06-25,2024-06-30,5,-2.1240138750485014,-2.016525206952207,-2.2891844804103165,-2.12526380059173,0.0012499255432287804,Summer,2024
Little Otter Creek,2024-06-25,2024-07-01,6,-2.133338565399853,-2.062607750024988,-2.275722658553258,-2.1240138750485014,-0.009324690351351528,Summer,2024
Little Otter Creek,2024-06-25,2024-07-02,7,-2.1275282428232694,-2.142388227677129,-2.2673268843148255,-2.133338565399853,0.005810322576583538,Summer,2024
Little Otter Creek,2024-06-25,2024-07-03,8,-2.120070381670858,-2.168805619440962,-2.2795571411889526,-2.1275282428232694,0.007457861152411205,Summer,2024
Little Otter Creek,2024-06-26,2024-06-26,0,-1.9109015415345785,-2.129124387022419,-2.292545392491047,-1.5748752218348636,-0.33602631969971486,Summer,2024
Little Otter Creek,2024-06-26,2024-06-27,1,-2.161215767933185,-2.0261774370396144,-2.2747657805644996,-1.9109015415345785,-0.25031422639860645,Summer,2024
Little Otter Creek,2024-06-26,2024-06-28,2,-2.084019566804598,-1.9638773909039111,-2.275973254782122,-2.161215767933185,0.07719620112858694,Summer,2024
Little Otter Creek,2024-06-26,2024-06-29,3,-2.0277446788135562,-1.9284110792344755,-2.281140989845801,-2.084019566804598,0.056274887991041744,Summer,2024
Little Otter Creek,2024-06-26,2024-06-30,4,-2.0040142323087484,-1.8764382960420969,-2.257551952140292,-2.0277446788135562,0.023730446504807823,Summer,2024
Little Otter Creek,2024-06-26,2024-07-01,5,-1.9746881668978018,-1.905378033009199,-2.240219174065822,-2.0040142323087484,0.029326065410946622,Summer,2024
Little Otter Creek,2024-06-26,2024-07-02,6,-1.9576540876495359,-1.9624941680181902,-2.2267056450370006,-1.9746881668978018,0.017034079248265943,Summer,2024
Little Otter Creek,2024-06-26,2024-07-03,7,-1.9754583976253683,-2.017176863134572,-2.218534148943018,-1.9576540876495359,-0.01780430997583249,Summer,2024
Little Otter Creek,2024-06-26,2024-07-04,8,-1.9923976955813292,-2.026399271147542,-2.2144211327544197,-1.9754583976253683,-0.01693929795596083,Summer,2024
Little Otter Creek,2024-06-27,2024-06-27,0,-2.0501238591955135,-2.0127596388705733,-2.2717359551714904,-1.8169769543512897,-0.23314690484422385,Summer,2024
Little Otter Creek,2024-06-27,2024-06-28,1,-2.0916334889030317,-1.9345893200580597,-2.269359819429833,-2.0501238591955135,-0.04150962970751815,Summer,2024
Little Otter Creek,2024-06-27,2024-06-29,2,-2.04956594485946,-1.9002107115455433,-2.274773164883784,-2.0916334889030317,0.042067544043571825,Summer,2024
Little Otter Creek,2024-06-27,2024-06-30,3,-2.0301206778398906,-1.851355252074008,-2.2518880389862073,-2.04956594485946,0.01944526701956928,Summer,2024
Little Otter Creek,2024-06-27,2024-07-01,4,-1.984199284012031,-1.8840244812598446,-2.2353974043159677,-2.0301206778398906,0.045921393827859536,Summer,2024
Little Otter Creek,2024-06-27,2024-07-02,5,-1.9304609221197429,-1.9424993472851544,-2.2221906855166376,-1.984199284012031,0.0537383618922882,Summer,2024
Little Otter Creek,2024-06-27,2024-07-03,6,-1.9201754909306263,-1.9932973044687086,-2.2131419905345973,-1.9304609221197429,0.010285431189116512,Summer,2024
Little Otter Creek,2024-06-27,2024-07-04,7,-1.942690414008129,-2.0080399525514707,-2.2011651317612384,-1.9201754909306263,-0.02251492307750258,Summer,2024
Little Otter Creek,2024-06-27,2024-07-05,8,-1.9595264890162194,-1.9926923175247016,-2.186939360853608,-1.942690414008129,-0.01683607500809048,Summer,2024
Little Otter Creek,2024-06-28,2024-06-28,0,-2.092171441139101,-1.9311323286475004,-2.2685792084661585,-2.0259249193215982,-0.06624652181750257,Summer,2024
Little Otter Creek,2024-06-28,2024-06-29,1,-2.1151775487949847,-1.8968305704544224,-2.2740099072180473,-2.092171441139101,-0.023006107655883845,Summer,2024
Little Otter Creek,2024-06-28,2024-06-30,2,-2.108214762672626,-1.8573481972593906,-2.253241284673229,-2.1151775487949847,0.006962786122358455,Summer,2024
Little Otter Creek,2024-06-28,2024-07-01,3,-2.0080049683668806,-1.9011737242784752,-2.239269814029852,-2.108214762672626,0.10020979430574561,Summer,2024
Little Otter Creek,2024-06-28,2024-07-02,4,-1.9130060864964582,-1.9630494023544778,-2.226831020532291,-2.0080049683668806,0.09499888187042238,Summer,2024
Little Otter Creek,2024-06-28,2024-07-03,5,-1.9110077188527037,-2.0113538115918486,-2.2172192663365964,-1.9130060864964582,0.001998367643754495,Summer,2024
Little Otter Creek,2024-06-28,2024-07-04,6,-1.9469469165467002,-2.0247867779491933,-2.2049466729800793,-1.9110077188527037,-0.03593919769399645,Summer,2024
Little Otter Creek,2024-06-28,2024-07-05,7,-1.9920371355922477,-2.0135042061242077,-2.1893939928327106,-1.9469469165467002,-0.04509021904554755,Summer,2024
Little Otter Creek,2024-06-28,2024-07-06,8,-2.0161193311666623,-1.9991993053318002,-2.1712450375934793,-1.9920371355922477,-0.0240821955744146,Summer,2024
Little Otter Creek,2024-06-29,2024-06-29,0,-2.1330277069903922,-1.9038844605607175,-2.275602721113017,-2.1415486718831658,0.008520964892773542,Summer,2024
Little Otter Creek,2024-06-29,2024-06-30,1,-2.129337348936238,-1.8669521099650295,-2.2554099101228893,-2.1330277069903922,0.003690358054154075,Summer,2024
Little Otter Creek,2024-06-29,2024-07-01,2,-2.1387502308675144,-1.9137951493074874,-2.2421198132299516,-2.129337348936238,-0.009412881931276207,Summer,2024
Little Otter Creek,2024-06-29,2024-07-02,3,-2.1433498645545472,-1.9943487220264375,-2.2338986088453145,-2.1387502308675144,-0.004599633687032867,Summer,2024
Little Otter Creek,2024-06-29,2024-07-03,4,-2.1580936646207767,-2.0755593852721064,-2.2317172991031065,-2.1433498645545472,-0.01474380006622944,Summer,2024
Little Otter Creek,2024-06-29,2024-07-04,5,-2.1840339138444502,-2.1242903438820333,-2.227415220126204,-2.1580936646207767,-0.02594024922367355,Summer,2024
Little Otter Creek,2024-06-29,2024-07-05,6,-2.2153232282732866,-2.1468773430995833,-2.219510507633602,-2.1840339138444502,-0.03128931442883642,Summer,2024
Little Otter Creek,2024-06-29,2024-07-06,7,-2.249513727409478,-2.1574165654410296,-2.210302542334683,-2.2153232282732866,-0.03419049913619121,Summer,2024
Little Otter Creek,2024-06-29,2024-07-07,8,-2.2668442085192475,-2.174057425500899,-2.2005401527601287,-2.249513727409478,-0.017330481109769647,Summer,2024
Little Otter Creek,2024-06-30,2024-06-30,0,-2.160655775680572,-1.8801095279752764,-2.258380939996171,-2.225129633062121,0.06447385738154887,Summer,2024
Little Otter Creek,2024-06-30,2024-07-01,1,-2.1346156580651594,-1.9314266282812105,-2.2461011149336954,-2.160655775680572,0.026040117615412584,Summer,2024
Little Otter Creek,2024-06-30,2024-07-02,2,-2.1389186817644106,-2.0113895477426813,-2.2377465372328533,-2.1346156580651594,-0.004303023699251174,Summer,2024
Little Otter Creek,2024-06-30,2024-07-03,3,-2.154440548620171,-2.091967184875474,-2.2354222861103183,-2.1389186817644106,-0.015521866855760624,Summer,2024
Little Otter Creek,2024-06-30,2024-07-04,4,-2.180774944068844,-2.1401762697710285,-2.2310023646817836,-2.154440548620171,-0.026334395448672776,Summer,2024
Little Otter Creek,2024-06-30,2024-07-05,5,-2.2012567141513593,-2.162297701877778,-2.222992524131904,-2.180774944068844,-0.020481770082515283,Summer,2024
Little Otter Creek,2024-06-30,2024-07-06,6,-2.1925599440969674,-2.170827422201805,-2.2133308003129226,-2.2012567141513593,0.008696770054391845,Summer,2024
Little Otter Creek,2024-06-30,2024-07-07,7,-2.1646881241753895,-2.1661746094924976,-2.1983819528106676,-2.1925599440969674,0.027871819921577945,Summer,2024
Little Otter Creek,2024-06-30,2024-07-08,8,-2.1585047337304095,-2.1667506592774717,-2.2077974728480534,-2.1646881241753895,0.006183390444979953,Summer,2024
Little Otter Creek,2024-07-01,2024-07-01,0,-2.112670616939865,-1.9222920518002606,-2.2440384686315458,-2.0967137403139233,-0.015956876625941696,Summer,2024
Little Otter Creek,2024-07-01,2024-07-02,1,-2.1095774207059477,-1.9991199653866896,-2.2349759863782745,-2.112670616939865,0.00309319623391735,Summer,2024
